email_id,platform,subject,to,body
renticop_reservation_476105,renticop Reservation,renticop - Reservation Request 476105,info@renticop.pt,"Hello Laura Silva,

Your reservation request has been received.
Booking ref: 476105
Pick‑up date: 2026-02-17 17:15 (Lisbon Airport)
Drop‑off date: 2026-02-19 19:45 (Santa Cruz Downtown)
Vehicle: Peugeot 208
Estimated cost: 591.2 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_506380,renticop Reservation,renticop - Reservation Request 506380,info@renticop.pt,"Hello John Marques,

Your reservation request has been received.
Booking ref: 506380
Pick‑up date: 2026-01-30 18:30 (Funchal Airport)
Drop‑off date: 2026-02-12 16:00 (Gaia Station)
Vehicle: Peugeot 208
Estimated cost: 258.1 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_970300,renticop Reservation,renticop - Reservation Request 970300,info@renticop.pt,"Hello Rui Fernandes,

Your reservation request has been received.
Booking ref: 970300
Pick‑up date: 2025-10-24 19:30 (Gaia Station)
Drop‑off date: 2025-11-04 20:15 (Lisbon Airport)
Vehicle: Peugeot 208
Estimated cost: 425.19 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_296059,renticop Reservation,renticop - Reservation Request 296059,info@renticop.pt,"Hello Inês Santos,

Your reservation request has been received.
Booking ref: 296059
Pick‑up date: 2025-09-27 16:00 (Faro Airport)
Drop‑off date: 2025-10-09 14:00 (Porto Airport)
Vehicle: Peugeot 208
Estimated cost: 208.45 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_105919,renticop Reservation,renticop - Reservation Request 105919,info@renticop.pt,"Hello Tiago Smith,

Your reservation request has been received.
Booking ref: 105919
Pick‑up date: 2025-12-17 19:15 (Porto Airport)
Drop‑off date: 2025-12-25 08:15 (Santa Cruz Downtown)
Vehicle: Volkswagen Golf
Estimated cost: 646.09 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_984096,renticop Reservation,renticop - Reservation Request 984096,info@renticop.pt,"Hello Inês Pereira,

Your reservation request has been received.
Booking ref: 984096
Pick‑up date: 2026-06-04 15:30 (Santa Cruz Downtown)
Drop‑off date: 2026-06-09 09:30 (Lisbon Airport)
Vehicle: Renault Clio
Estimated cost: 474.01 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_267112,renticop Reservation,renticop - Reservation Request 267112,info@renticop.pt,"Hello Diana Costa,

Your reservation request has been received.
Booking ref: 267112
Pick‑up date: 2026-01-29 16:45 (Lisbon Airport)
Drop‑off date: 2026-02-07 09:30 (Gaia Station)
Vehicle: Seat Ibiza
Estimated cost: 345.13 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_889216,renticop Reservation,renticop - Reservation Request 889216,info@renticop.pt,"Hello Ana Garcia,

Your reservation request has been received.
Booking ref: 889216
Pick‑up date: 2026-05-13 15:00 (Faro Airport)
Drop‑off date: 2026-05-22 09:30 (Lisbon Airport)
Vehicle: Toyota Yaris
Estimated cost: 772.05 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_499898,renticop Reservation,renticop - Reservation Request 499898,info@renticop.pt,"Hello Inês Johnson,

Your reservation request has been received.
Booking ref: 499898
Pick‑up date: 2025-08-28 12:30 (Santa Cruz Downtown)
Drop‑off date: 2025-09-04 08:30 (Faro Airport)
Vehicle: Nissan Micra
Estimated cost: 149.82 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_301863,renticop Reservation,renticop - Reservation Request 301863,info@renticop.pt,"Hello Joana Coelho,

Your reservation request has been received.
Booking ref: 301863
Pick‑up date: 2025-12-12 09:00 (Gaia Station)
Drop‑off date: 2025-12-21 10:00 (Funchal Airport)
Vehicle: Toyota Yaris
Estimated cost: 575.83 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_818699,renticop Reservation,renticop - Reservation Request 818699,info@renticop.pt,"Hello Diana Garcia,

Your reservation request has been received.
Booking ref: 818699
Pick‑up date: 2026-02-03 09:15 (Gaia Station)
Drop‑off date: 2026-02-17 16:45 (Funchal Airport)
Vehicle: Renault Clio
Estimated cost: 136.15 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_139726,renticop Reservation,renticop - Reservation Request 139726,info@renticop.pt,"Hello Carlos Johnson,

Your reservation request has been received.
Booking ref: 139726
Pick‑up date: 2025-08-14 08:15 (Santa Cruz Downtown)
Drop‑off date: 2025-08-16 20:30 (Funchal Airport)
Vehicle: Toyota Yaris
Estimated cost: 739.47 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_573039,renticop Reservation,renticop - Reservation Request 573039,info@renticop.pt,"Hello Sara Marques,

Your reservation request has been received.
Booking ref: 573039
Pick‑up date: 2026-05-19 14:30 (Gaia Station)
Drop‑off date: 2026-05-26 08:45 (Funchal Airport)
Vehicle: Volkswagen Golf
Estimated cost: 556.17 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_892682,renticop Reservation,renticop - Reservation Request 892682,info@renticop.pt,"Hello Tiago Santos,

Your reservation request has been received.
Booking ref: 892682
Pick‑up date: 2026-04-26 19:00 (Porto Airport)
Drop‑off date: 2026-04-27 13:00 (Gaia Station)
Vehicle: Peugeot 208
Estimated cost: 532.46 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_499941,renticop Reservation,renticop - Reservation Request 499941,info@renticop.pt,"Hello Ana Fernandes,

Your reservation request has been received.
Booking ref: 499941
Pick‑up date: 2026-01-19 18:00 (Santa Cruz Downtown)
Drop‑off date: 2026-02-02 15:15 (Lisbon Airport)
Vehicle: Renault Clio
Estimated cost: 627.79 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_409307,renticop Reservation,renticop - Reservation Request 409307,info@renticop.pt,"Hello Diana Costa,

Your reservation request has been received.
Booking ref: 409307
Pick‑up date: 2026-05-21 12:30 (Funchal Airport)
Drop‑off date: 2026-05-24 08:15 (Santa Cruz Downtown)
Vehicle: Hyundai i20
Estimated cost: 485.26 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_320256,renticop Reservation,renticop - Reservation Request 320256,info@renticop.pt,"Hello Maria Smith,

Your reservation request has been received.
Booking ref: 320256
Pick‑up date: 2025-12-24 14:15 (Lisbon Airport)
Drop‑off date: 2025-12-28 10:15 (Santa Cruz Downtown)
Vehicle: Peugeot 208
Estimated cost: 252.14 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_938504,renticop Reservation,renticop - Reservation Request 938504,info@renticop.pt,"Hello Pedro Coelho,

Your reservation request has been received.
Booking ref: 938504
Pick‑up date: 2026-04-17 08:45 (Porto Airport)
Drop‑off date: 2026-05-01 18:00 (Gaia Station)
Vehicle: Ford Fiesta
Estimated cost: 290.47 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_708798,renticop Reservation,renticop - Reservation Request 708798,info@renticop.pt,"Hello Emily Martins,

Your reservation request has been received.
Booking ref: 708798
Pick‑up date: 2026-03-07 13:15 (Funchal Airport)
Drop‑off date: 2026-03-13 18:15 (Porto Airport)
Vehicle: Ford Fiesta
Estimated cost: 732.08 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_572536,renticop Reservation,renticop - Reservation Request 572536,info@renticop.pt,"Hello Miguel Fernandes,

Your reservation request has been received.
Booking ref: 572536
Pick‑up date: 2025-12-16 18:30 (Santa Cruz Downtown)
Drop‑off date: 2025-12-26 19:15 (Porto Airport)
Vehicle: Seat Ibiza
Estimated cost: 771.89 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_428429,renticop Reservation,renticop - Reservation Request 428429,info@renticop.pt,"Hello Pedro Silva,

Your reservation request has been received.
Booking ref: 428429
Pick‑up date: 2025-11-04 11:45 (Lisbon Airport)
Drop‑off date: 2025-11-17 12:30 (Gaia Station)
Vehicle: Seat Ibiza
Estimated cost: 716.96 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_476167,renticop Reservation,renticop - Reservation Request 476167,info@renticop.pt,"Hello David Fernandes,

Your reservation request has been received.
Booking ref: 476167
Pick‑up date: 2025-12-04 16:00 (Porto Airport)
Drop‑off date: 2025-12-12 10:00 (Lisbon Airport)
Vehicle: Toyota Yaris
Estimated cost: 299.0 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_180176,renticop Reservation,renticop - Reservation Request 180176,info@renticop.pt,"Hello Joana Coelho,

Your reservation request has been received.
Booking ref: 180176
Pick‑up date: 2025-08-08 16:00 (Santa Cruz Downtown)
Drop‑off date: 2025-08-09 17:45 (Lisbon Airport)
Vehicle: Volkswagen Golf
Estimated cost: 495.08 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_595036,renticop Reservation,renticop - Reservation Request 595036,info@renticop.pt,"Hello Laura Costa,

Your reservation request has been received.
Booking ref: 595036
Pick‑up date: 2026-05-31 10:30 (Santa Cruz Downtown)
Drop‑off date: 2026-06-13 14:15 (Gaia Station)
Vehicle: Peugeot 208
Estimated cost: 211.04 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_194952,renticop Reservation,renticop - Reservation Request 194952,info@renticop.pt,"Hello Laura Costa,

Your reservation request has been received.
Booking ref: 194952
Pick‑up date: 2026-01-20 16:00 (Santa Cruz Downtown)
Drop‑off date: 2026-01-26 18:15 (Gaia Station)
Vehicle: Renault Clio
Estimated cost: 634.9 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_266956,renticop Reservation,renticop - Reservation Request 266956,info@renticop.pt,"Hello Pedro Fernandes,

Your reservation request has been received.
Booking ref: 266956
Pick‑up date: 2025-09-30 17:15 (Porto Airport)
Drop‑off date: 2025-10-10 19:45 (Funchal Airport)
Vehicle: Toyota Yaris
Estimated cost: 637.8 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_377198,renticop Reservation,renticop - Reservation Request 377198,info@renticop.pt,"Hello Emily Santos,

Your reservation request has been received.
Booking ref: 377198
Pick‑up date: 2026-01-06 08:15 (Faro Airport)
Drop‑off date: 2026-01-10 16:30 (Funchal Airport)
Vehicle: Volkswagen Golf
Estimated cost: 786.8 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_837920,renticop Reservation,renticop - Reservation Request 837920,info@renticop.pt,"Hello Miguel Santos,

Your reservation request has been received.
Booking ref: 837920
Pick‑up date: 2026-03-24 12:30 (Faro Airport)
Drop‑off date: 2026-04-04 17:15 (Gaia Station)
Vehicle: Hyundai i20
Estimated cost: 368.4 EUR

We will get back to you shortly.
Regards,
renticop Support
"
renticop_reservation_641760,renticop Reservation,renticop - Reservation Request 641760,info@renticop.pt,"Hello Inês Santos,

Your reservation request has been received.
Booking ref: 641760
Pick‑up date: 2025-11-06 11:45 (Faro Airport)
Drop‑off date: 2025-11-13 13:30 (Santa Cruz Downtown)
Vehicle: Volkswagen Golf
Estimated cost: 461.25 EUR

We will get back to you shortly.
Regards,
renticop Support
"
direct_booking_273650,Direct Booking,Rental Booking #273650,info@renticop.pt,"Dear Pedro Fernandes,

Thank you for choosing our direct booking channel.
Booking ID: 273650
Pick‑up: 2025-10-26 16:30 at Lisbon Airport
Return: 2025-10-28 11:15 at Porto Airport
Car: Ford Fiesta
Price: 569.55 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_855242,Direct Booking,Rental Booking #855242,info@renticop.pt,"Dear Sara Johnson,

Thank you for choosing our direct booking channel.
Booking ID: 855242
Pick‑up: 2025-08-28 18:45 at Santa Cruz Downtown
Return: 2025-09-05 15:15 at Lisbon Airport
Car: Hyundai i20
Price: 135.26 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_701344,Direct Booking,Rental Booking #701344,info@renticop.pt,"Dear John Oliveira,

Thank you for choosing our direct booking channel.
Booking ID: 701344
Pick‑up: 2026-04-30 10:00 at Funchal Airport
Return: 2026-05-03 17:15 at Lisbon Airport
Car: Peugeot 208
Price: 747.26 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_728471,Direct Booking,Rental Booking #728471,info@renticop.pt,"Dear Laura Marques,

Thank you for choosing our direct booking channel.
Booking ID: 728471
Pick‑up: 2026-04-15 08:30 at Faro Airport
Return: 2026-04-26 09:15 at Santa Cruz Downtown
Car: Nissan Micra
Price: 709.77 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_970699,Direct Booking,Rental Booking #970699,info@renticop.pt,"Dear Pedro Garcia,

Thank you for choosing our direct booking channel.
Booking ID: 970699
Pick‑up: 2026-01-27 10:15 at Lisbon Airport
Return: 2026-02-06 17:30 at Gaia Station
Car: Seat Ibiza
Price: 747.2 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_172187,Direct Booking,Rental Booking #172187,info@renticop.pt,"Dear Tiago Pereira,

Thank you for choosing our direct booking channel.
Booking ID: 172187
Pick‑up: 2025-10-26 14:15 at Lisbon Airport
Return: 2025-11-02 09:00 at Santa Cruz Downtown
Car: Hyundai i20
Price: 682.03 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_286040,Direct Booking,Rental Booking #286040,info@renticop.pt,"Dear Tiago Santos,

Thank you for choosing our direct booking channel.
Booking ID: 286040
Pick‑up: 2026-03-01 17:00 at Funchal Airport
Return: 2026-03-11 20:00 at Faro Airport
Car: Renault Clio
Price: 733.35 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_912510,Direct Booking,Rental Booking #912510,info@renticop.pt,"Dear Laura Silva,

Thank you for choosing our direct booking channel.
Booking ID: 912510
Pick‑up: 2026-06-13 14:45 at Gaia Station
Return: 2026-06-24 13:00 at Santa Cruz Downtown
Car: Hyundai i20
Price: 276.05 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_927909,Direct Booking,Rental Booking #927909,info@renticop.pt,"Dear Diana Fernandes,

Thank you for choosing our direct booking channel.
Booking ID: 927909
Pick‑up: 2026-01-12 17:00 at Porto Airport
Return: 2026-01-18 14:15 at Faro Airport
Car: Toyota Yaris
Price: 738.86 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_727354,Direct Booking,Rental Booking #727354,info@renticop.pt,"Dear Maria Smith,

Thank you for choosing our direct booking channel.
Booking ID: 727354
Pick‑up: 2026-04-05 12:15 at Santa Cruz Downtown
Return: 2026-04-12 08:00 at Funchal Airport
Car: Volkswagen Golf
Price: 375.02 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_943356,Direct Booking,Rental Booking #943356,info@renticop.pt,"Dear Emily Martins,

Thank you for choosing our direct booking channel.
Booking ID: 943356
Pick‑up: 2025-12-09 13:00 at Gaia Station
Return: 2025-12-16 10:45 at Santa Cruz Downtown
Car: Peugeot 208
Price: 297.69 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_692099,Direct Booking,Rental Booking #692099,info@renticop.pt,"Dear Laura Marques,

Thank you for choosing our direct booking channel.
Booking ID: 692099
Pick‑up: 2026-01-04 12:45 at Faro Airport
Return: 2026-01-14 20:15 at Santa Cruz Downtown
Car: Nissan Micra
Price: 241.53 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_607259,Direct Booking,Rental Booking #607259,info@renticop.pt,"Dear Laura Costa,

Thank you for choosing our direct booking channel.
Booking ID: 607259
Pick‑up: 2025-11-07 17:30 at Gaia Station
Return: 2025-11-12 20:45 at Lisbon Airport
Car: Ford Fiesta
Price: 628.51 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_269654,Direct Booking,Rental Booking #269654,info@renticop.pt,"Dear David Martins,

Thank you for choosing our direct booking channel.
Booking ID: 269654
Pick‑up: 2025-08-21 16:45 at Santa Cruz Downtown
Return: 2025-08-25 20:30 at Gaia Station
Car: Volkswagen Golf
Price: 229.3 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_943442,Direct Booking,Rental Booking #943442,info@renticop.pt,"Dear Inês Silva,

Thank you for choosing our direct booking channel.
Booking ID: 943442
Pick‑up: 2025-08-16 10:45 at Funchal Airport
Return: 2025-08-30 17:45 at Porto Airport
Car: Toyota Yaris
Price: 372.17 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_859687,Direct Booking,Rental Booking #859687,info@renticop.pt,"Dear Tiago Silva,

Thank you for choosing our direct booking channel.
Booking ID: 859687
Pick‑up: 2026-01-13 17:30 at Lisbon Airport
Return: 2026-01-20 19:00 at Gaia Station
Car: Nissan Micra
Price: 418.5 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_942960,Direct Booking,Rental Booking #942960,info@renticop.pt,"Dear Emily Coelho,

Thank you for choosing our direct booking channel.
Booking ID: 942960
Pick‑up: 2026-03-23 11:00 at Santa Cruz Downtown
Return: 2026-03-28 20:15 at Lisbon Airport
Car: Volkswagen Golf
Price: 364.62 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_265092,Direct Booking,Rental Booking #265092,info@renticop.pt,"Dear Inês Silva,

Thank you for choosing our direct booking channel.
Booking ID: 265092
Pick‑up: 2025-08-14 20:45 at Faro Airport
Return: 2025-08-19 13:45 at Santa Cruz Downtown
Car: Toyota Yaris
Price: 472.07 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_171950,Direct Booking,Rental Booking #171950,info@renticop.pt,"Dear Carlos Martins,

Thank you for choosing our direct booking channel.
Booking ID: 171950
Pick‑up: 2025-08-16 12:30 at Lisbon Airport
Return: 2025-08-25 13:30 at Santa Cruz Downtown
Car: Toyota Yaris
Price: 429.24 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_104877,Direct Booking,Rental Booking #104877,info@renticop.pt,"Dear Sara Pereira,

Thank you for choosing our direct booking channel.
Booking ID: 104877
Pick‑up: 2025-11-11 14:00 at Santa Cruz Downtown
Return: 2025-11-14 16:00 at Porto Airport
Car: Seat Ibiza
Price: 763.97 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_370211,Direct Booking,Rental Booking #370211,info@renticop.pt,"Dear Diana Costa,

Thank you for choosing our direct booking channel.
Booking ID: 370211
Pick‑up: 2026-04-02 20:30 at Faro Airport
Return: 2026-04-16 19:45 at Santa Cruz Downtown
Car: Nissan Micra
Price: 643.58 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_913274,Direct Booking,Rental Booking #913274,info@renticop.pt,"Dear Diana Johnson,

Thank you for choosing our direct booking channel.
Booking ID: 913274
Pick‑up: 2026-02-20 15:00 at Porto Airport
Return: 2026-03-03 15:00 at Funchal Airport
Car: Hyundai i20
Price: 550.89 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_835236,Direct Booking,Rental Booking #835236,info@renticop.pt,"Dear Emily Coelho,

Thank you for choosing our direct booking channel.
Booking ID: 835236
Pick‑up: 2025-10-26 13:45 at Gaia Station
Return: 2025-11-08 13:00 at Porto Airport
Car: Toyota Yaris
Price: 315.36 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_885161,Direct Booking,Rental Booking #885161,info@renticop.pt,"Dear Sara Coelho,

Thank you for choosing our direct booking channel.
Booking ID: 885161
Pick‑up: 2025-12-23 16:15 at Porto Airport
Return: 2025-12-25 15:30 at Lisbon Airport
Car: Peugeot 208
Price: 244.29 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_299405,Direct Booking,Rental Booking #299405,info@renticop.pt,"Dear Carlos Coelho,

Thank you for choosing our direct booking channel.
Booking ID: 299405
Pick‑up: 2026-03-13 11:15 at Porto Airport
Return: 2026-03-25 19:15 at Lisbon Airport
Car: Toyota Yaris
Price: 257.88 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_473321,Direct Booking,Rental Booking #473321,info@renticop.pt,"Dear Emily Pereira,

Thank you for choosing our direct booking channel.
Booking ID: 473321
Pick‑up: 2025-09-18 09:00 at Santa Cruz Downtown
Return: 2025-10-01 09:45 at Funchal Airport
Car: Volkswagen Golf
Price: 696.65 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_430738,Direct Booking,Rental Booking #430738,info@renticop.pt,"Dear Miguel Pereira,

Thank you for choosing our direct booking channel.
Booking ID: 430738
Pick‑up: 2026-03-10 12:45 at Faro Airport
Return: 2026-03-20 10:30 at Lisbon Airport
Car: Renault Clio
Price: 156.82 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_601554,Direct Booking,Rental Booking #601554,info@renticop.pt,"Dear Diana Marques,

Thank you for choosing our direct booking channel.
Booking ID: 601554
Pick‑up: 2026-04-03 16:30 at Faro Airport
Return: 2026-04-04 14:15 at Funchal Airport
Car: Nissan Micra
Price: 334.64 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_806848,Direct Booking,Rental Booking #806848,info@renticop.pt,"Dear John Silva,

Thank you for choosing our direct booking channel.
Booking ID: 806848
Pick‑up: 2025-10-16 17:00 at Santa Cruz Downtown
Return: 2025-10-23 13:30 at Porto Airport
Car: Renault Clio
Price: 493.02 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_594241,Direct Booking,Rental Booking #594241,info@renticop.pt,"Dear Emily Smith,

Thank you for choosing our direct booking channel.
Booking ID: 594241
Pick‑up: 2026-05-10 13:15 at Lisbon Airport
Return: 2026-05-16 15:45 at Faro Airport
Car: Seat Ibiza
Price: 368.25 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_572623,Direct Booking,Rental Booking #572623,info@renticop.pt,"Dear Sara Smith,

Thank you for choosing our direct booking channel.
Booking ID: 572623
Pick‑up: 2025-10-01 10:15 at Lisbon Airport
Return: 2025-10-11 09:30 at Santa Cruz Downtown
Car: Hyundai i20
Price: 702.29 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_938900,Direct Booking,Rental Booking #938900,info@renticop.pt,"Dear Emily Oliveira,

Thank you for choosing our direct booking channel.
Booking ID: 938900
Pick‑up: 2025-09-15 20:00 at Faro Airport
Return: 2025-09-23 10:45 at Lisbon Airport
Car: Seat Ibiza
Price: 654.03 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_689444,Direct Booking,Rental Booking #689444,info@renticop.pt,"Dear Ana Smith,

Thank you for choosing our direct booking channel.
Booking ID: 689444
Pick‑up: 2026-04-17 14:00 at Funchal Airport
Return: 2026-04-18 19:15 at Lisbon Airport
Car: Peugeot 208
Price: 444.05 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_571706,Direct Booking,Rental Booking #571706,info@renticop.pt,"Dear Inês Santos,

Thank you for choosing our direct booking channel.
Booking ID: 571706
Pick‑up: 2025-12-19 13:30 at Porto Airport
Return: 2025-12-24 16:30 at Funchal Airport
Car: Hyundai i20
Price: 202.44 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_734992,Direct Booking,Rental Booking #734992,info@renticop.pt,"Dear Rui Coelho,

Thank you for choosing our direct booking channel.
Booking ID: 734992
Pick‑up: 2025-10-10 17:15 at Porto Airport
Return: 2025-10-20 20:30 at Gaia Station
Car: Nissan Micra
Price: 646.83 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_499581,Direct Booking,Rental Booking #499581,info@renticop.pt,"Dear David Santos,

Thank you for choosing our direct booking channel.
Booking ID: 499581
Pick‑up: 2026-05-11 15:15 at Faro Airport
Return: 2026-05-16 10:30 at Gaia Station
Car: Hyundai i20
Price: 697.25 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_269868,Direct Booking,Rental Booking #269868,info@renticop.pt,"Dear Maria Santos,

Thank you for choosing our direct booking channel.
Booking ID: 269868
Pick‑up: 2025-12-23 13:30 at Gaia Station
Return: 2025-12-27 18:30 at Porto Airport
Car: Hyundai i20
Price: 304.45 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_884225,Direct Booking,Rental Booking #884225,info@renticop.pt,"Dear David Johnson,

Thank you for choosing our direct booking channel.
Booking ID: 884225
Pick‑up: 2026-04-27 15:45 at Funchal Airport
Return: 2026-05-06 10:15 at Lisbon Airport
Car: Toyota Yaris
Price: 570.18 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_886159,Direct Booking,Rental Booking #886159,info@renticop.pt,"Dear Carlos Martins,

Thank you for choosing our direct booking channel.
Booking ID: 886159
Pick‑up: 2025-08-10 10:45 at Funchal Airport
Return: 2025-08-14 09:00 at Faro Airport
Car: Volkswagen Golf
Price: 137.93 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_902156,Direct Booking,Rental Booking #902156,info@renticop.pt,"Dear Sara Costa,

Thank you for choosing our direct booking channel.
Booking ID: 902156
Pick‑up: 2025-08-12 12:15 at Porto Airport
Return: 2025-08-14 09:45 at Lisbon Airport
Car: Toyota Yaris
Price: 621.56 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_232552,Direct Booking,Rental Booking #232552,info@renticop.pt,"Dear David Coelho,

Thank you for choosing our direct booking channel.
Booking ID: 232552
Pick‑up: 2025-09-06 10:00 at Porto Airport
Return: 2025-09-15 08:30 at Faro Airport
Car: Nissan Micra
Price: 782.99 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_675191,Direct Booking,Rental Booking #675191,info@renticop.pt,"Dear Laura Smith,

Thank you for choosing our direct booking channel.
Booking ID: 675191
Pick‑up: 2026-02-13 19:15 at Gaia Station
Return: 2026-02-16 17:45 at Santa Cruz Downtown
Car: Hyundai i20
Price: 475.95 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_424703,Direct Booking,Rental Booking #424703,info@renticop.pt,"Dear Inês Costa,

Thank you for choosing our direct booking channel.
Booking ID: 424703
Pick‑up: 2025-12-25 16:15 at Faro Airport
Return: 2026-01-02 20:00 at Porto Airport
Car: Seat Ibiza
Price: 400.3 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_111068,Direct Booking,Rental Booking #111068,info@renticop.pt,"Dear Pedro Smith,

Thank you for choosing our direct booking channel.
Booking ID: 111068
Pick‑up: 2025-07-01 20:15 at Faro Airport
Return: 2025-07-10 13:30 at Santa Cruz Downtown
Car: Volkswagen Golf
Price: 587.68 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_414164,Direct Booking,Rental Booking #414164,info@renticop.pt,"Dear David Fernandes,

Thank you for choosing our direct booking channel.
Booking ID: 414164
Pick‑up: 2025-07-05 14:30 at Funchal Airport
Return: 2025-07-18 17:15 at Santa Cruz Downtown
Car: Seat Ibiza
Price: 248.23 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_558339,Direct Booking,Rental Booking #558339,info@renticop.pt,"Dear Joana Costa,

Thank you for choosing our direct booking channel.
Booking ID: 558339
Pick‑up: 2026-01-19 10:45 at Porto Airport
Return: 2026-01-23 14:15 at Funchal Airport
Car: Hyundai i20
Price: 545.22 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_946803,Direct Booking,Rental Booking #946803,info@renticop.pt,"Dear Laura Pereira,

Thank you for choosing our direct booking channel.
Booking ID: 946803
Pick‑up: 2026-06-21 12:30 at Faro Airport
Return: 2026-07-02 18:30 at Lisbon Airport
Car: Ford Fiesta
Price: 244.04 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_767830,Direct Booking,Rental Booking #767830,info@renticop.pt,"Dear Ana Santos,

Thank you for choosing our direct booking channel.
Booking ID: 767830
Pick‑up: 2026-02-19 15:30 at Lisbon Airport
Return: 2026-03-01 19:45 at Porto Airport
Car: Volkswagen Golf
Price: 223.46 EUR

Kind regards,
Direct Booking Desk
"
direct_booking_294969,Direct Booking,Rental Booking #294969,info@renticop.pt,"Dear Laura Silva,

Thank you for choosing our direct booking channel.
Booking ID: 294969
Pick‑up: 2025-08-22 12:15 at Gaia Station
Return: 2025-08-27 19:45 at Funchal Airport
Car: Toyota Yaris
Price: 181.33 EUR

Kind regards,
Direct Booking Desk
"
